node_key,cctv,Roadside,Children,Alcol,Bus
207525,4,0,0,1,0
206517,0,1,0,0,2
207526,2,0,0,0,0
206516,0,0,0,1,0
207528,0,1,0,0,0
207529,0,0,0,1,0
206852,2,0,0,0,0
207530,0,0,0,0,0
206851,3,0,0,0,0
207531,2,0,0,0,0
207532,0,0,0,0,0
206037,0,0,0,0,0
207533,2,0,0,1,0
206036,0,0,0,0,0
207534,0,0,1,0,0
204982,1,0,0,0,0
207535,0,0,0,0,0
204199,1,0,0,0,0
207536,0,0,0,0,0
204198,0,0,0,0,0
207537,0,0,0,0,0
206167,0,1,1,0,2
207538,0,0,0,0,0
203884,0,0,0,0,0
207539,0,0,0,0,0
203883,0,0,0,0,0
207540,0,0,0,0,0
206515,0,2,0,1,0
207541,0,0,0,0,0
206514,0,0,0,0,0
207542,0,0,0,0,0
206513,1,0,0,0,0
207543,0,0,0,0,0
206512,0,0,0,0,0
208549,0,1,0,3,2
206511,0,0,0,0,0
208552,1,0,0,0,0
206510,0,0,0,0,0
208553,0,0,0,0,0
206850,2,0,0,0,1
208587,3,0,0,0,0
206509,0,0,0,0,0
208588,5,0,0,1,0
206508,3,0,0,0,0
208589,2,0,0,0,0
205999,0,0,0,0,0
208590,2,0,0,0,0
205998,0,0,0,0,0
208591,2,0,0,1,0
208592,6,0,0,4,2
206507,2,0,0,3,2
208593,5,2,0,3,2
206506,2,0,0,2,2
208594,5,0,0,5,2
206505,0,0,0,0,0
208595,5,0,0,5,2
206849,2,0,0,0,0
208596,5,0,0,5,1
206848,2,0,0,0,0
208597,3,0,0,0,0
206847,2,0,0,0,0
208598,0,0,0,0,0
206846,2,0,0,0,2
208599,3,0,0,3,1
206504,2,0,0,1,2
208600,2,0,0,3,1
206845,1,1,0,0,2
208605,0,1,0,0,0
206844,1,0,0,0,2
208606,0,0,0,0,0
206274,0,0,0,0,0
208607,3,0,0,2,0
206273,0,0,0,0,0
209621,1,0,0,0,0
206843,1,1,0,0,2
209622,1,0,0,0,0
211651,0,0,0,0,2
209623,13,0,0,0,0
206842,1,0,1,0,0
209624,0,0,0,0,0
206436,4,1,0,0,2
209625,0,0,0,0,1
206841,2,0,0,0,0
209626,1,0,0,0,0
206840,2,0,0,0,0
209627,1,0,0,0,0
211661,3,0,0,0,0
209628,2,0,0,0,1
206503,2,0,0,3,2
209629,1,0,0,0,0
206502,2,0,0,4,1
209630,0,0,0,0,0
206839,1,0,0,0,0
209631,17,0,0,0,0
206838,1,0,0,0,0
209632,0,1,0,0,0
211671,1,0,0,0,0
209633,0,1,0,0,1
206837,0,0,0,0,1
209634,0,0,0,0,2
211673,0,1,0,0,1
209635,0,0,0,0,2
206836,1,1,0,0,2
209636,0,0,0,0,0
211679,0,0,0,0,0
209637,1,0,0,0,0
206835,1,1,0,0,2
209638,1,0,0,0,0
212177,4,0,0,2,0
209639,1,0,1,0,0
211709,1,0,0,0,1
209640,1,0,0,0,0
211685,4,0,0,0,0
209641,0,0,1,0,0
206834,0,0,0,0,1
209642,0,0,0,0,0
206501,2,0,0,2,2
209643,1,0,0,0,0
197593,2,0,0,0,0
209644,0,0,0,0,0
198070,1,0,0,0,0
209645,1,0,0,0,0
206833,0,0,0,0,1
209646,0,0,0,0,0
195613,1,0,0,0,0
209647,1,0,0,0,0
206832,0,0,0,0,2
209648,1,0,0,0,0
206831,2,0,0,0,0
209649,1,0,0,0,0
206500,4,0,0,3,0
209650,0,0,0,0,0
212773,1,0,0,1,2
209651,1,0,0,0,0
206499,2,0,0,2,0
209652,1,0,0,0,0
206830,2,0,0,0,0
209655,0,2,0,0,1
206498,4,0,1,2,0
209656,0,2,0,0,1
206829,3,0,0,0,0
209657,0,0,0,0,1
212778,1,0,0,0,0
209659,0,1,0,1,5
209660,2,0,0,0,3
206828,1,0,0,0,2
209661,2,0,0,0,1
206827,0,0,0,0,0
209662,2,0,0,0,2
212782,0,0,0,0,2
209663,2,0,0,0,0
206826,0,0,0,0,0
209665,0,1,0,1,2
194448,1,0,0,0,0
209666,2,0,0,0,0
212785,2,0,0,1,2
209667,0,0,0,1,3
86650,0,0,0,0,0
209668,0,0,0,0,3
212788,3,0,0,0,1
209669,0,0,0,0,3
197942,1,0,0,1,0
209670,0,0,0,0,3
215370,1,0,0,0,2
209671,0,1,0,0,2
197651,2,0,0,0,2
209672,0,0,0,0,0
206825,0,1,0,0,0
209673,0,0,0,0,0
197614,1,1,0,0,0
209675,0,1,0,0,2
212803,0,1,0,0,0
209676,0,1,0,0,2
206824,0,0,0,0,2
209677,0,1,0,1,3
207846,2,0,0,1,0
209678,0,0,0,1,3
208940,0,0,0,0,0
209679,0,0,0,0,2
206497,4,0,1,2,0
209680,2,0,0,0,0
206496,1,0,1,0,1
209681,2,0,0,0,0
206495,3,0,1,0,1
209682,1,0,0,0,2
206823,0,0,0,0,1
209683,0,1,0,0,1
206494,1,0,0,1,0
209686,2,0,0,1,4
206493,1,0,0,1,0
209687,3,0,0,0,1
207735,2,0,0,1,0
206539,1,0,0,0,0
206492,2,0,0,1,0
206540,1,1,0,1,0
208747,4,1,0,2,1
206541,2,0,0,1,0
206618,3,0,0,0,0
206542,1,0,0,0,0
212829,1,0,0,0,0
206543,0,0,0,0,0
207663,0,1,0,0,0
206544,1,0,0,0,0
207615,3,0,0,0,0
206545,2,0,0,0,0
206491,2,0,0,0,2
206546,2,0,0,0,0
207603,8,0,0,0,0
206547,1,0,0,1,0
206822,0,0,0,0,0
206548,2,0,0,1,0
207576,1,0,0,0,0
206549,2,0,0,1,0
207575,2,0,0,0,0
206550,0,0,0,0,0
207574,2,0,0,0,0
206551,0,0,0,0,0
207573,4,0,0,0,0
206552,0,0,0,1,0
207572,5,0,0,0,0
206553,0,1,0,1,0
207571,2,0,0,0,0
206554,2,0,0,0,0
207570,3,0,0,0,0
206555,2,0,0,0,0
207569,2,0,0,0,0
206556,0,0,0,0,0
207568,1,0,0,0,0
206557,0,1,0,1,0
207567,2,0,0,0,0
206558,0,0,0,1,0
206559,0,0,0,0,0
206479,1,3,0,0,0
206560,1,0,0,0,0
206478,5,1,0,2,0
206561,2,0,0,0,0
206476,0,0,0,0,0
206562,0,0,0,0,0
207566,2,0,0,0,0
206563,1,0,0,0,0
206821,0,0,0,0,1
206564,1,0,0,0,0
206584,0,0,0,0,0
206565,1,0,0,0,0
206583,0,0,0,0,1
206566,0,0,0,0,0
206582,0,0,0,1,0
206567,1,0,0,0,0
206820,0,0,0,0,1
206568,2,0,0,0,0
209684,0,0,0,0,1
206569,2,0,0,0,0
207527,3,0,0,1,0
206570,1,0,0,0,0
207479,0,0,0,0,0
206571,1,0,0,0,0
206475,0,1,0,0,0
206572,1,0,0,0,0
206474,1,0,0,0,0
206577,2,0,0,2,1
206819,1,1,0,0,0
206578,0,0,0,0,2
208492,1,0,0,0,0
206579,0,0,0,0,0
206818,0,0,0,0,2
206580,0,0,0,1,0
194660,1,0,0,0,0
206581,0,0,0,0,0
197792,2,2,0,0,2
206585,0,0,0,1,0
196699,0,0,0,0,1
206586,0,0,0,0,0
196698,0,0,0,0,0
206587,0,0,0,0,0
206817,0,1,0,0,1
206588,0,0,0,0,0
206816,0,1,0,0,1
206589,0,0,0,0,0
195646,1,0,0,0,0
206590,0,0,0,1,0
194375,0,0,0,1,0
206591,0,0,0,0,0
206592,2,0,0,1,0
206815,0,0,0,0,2
206593,0,0,0,0,0
209205,0,0,0,0,0
206594,2,0,0,1,0
208004,0,2,0,0,2
206595,2,0,0,1,0
208003,0,1,0,0,2
206596,2,0,0,0,0
207421,0,2,0,0,4
206597,2,0,0,0,0
206473,1,0,0,2,0
206598,2,0,0,0,0
206814,1,0,0,1,0
206599,1,0,0,1,2
209163,1,0,0,0,0
206600,1,0,0,3,2
206813,0,0,0,0,0
206601,3,0,0,0,0
207961,1,0,0,0,0
206602,1,0,0,0,0
206812,0,0,0,0,0
206603,0,0,0,0,0
206472,0,0,0,0,3
206604,0,0,0,2,2
205464,0,0,0,0,1
206605,1,0,0,1,2
206811,0,0,0,0,0
207544,0,0,0,0,0
207139,1,0,1,0,0
207545,0,0,0,0,4
205463,1,0,0,0,1
207546,1,0,0,0,4
205462,1,0,0,0,1
207547,0,0,0,0,3
205458,1,0,0,0,1
207548,1,0,0,0,1
209448,0,0,0,1,0
207549,3,0,0,0,0
209447,0,0,0,1,0
207550,1,0,0,0,0
208249,0,0,0,0,0
207551,2,0,0,0,1
208248,0,0,0,0,1
207552,1,0,0,0,0
208412,0,1,0,0,1
207553,0,0,0,0,0
205457,0,0,0,0,1
207554,2,0,0,0,0
207937,1,1,0,1,2
207555,1,0,0,0,0
205456,1,0,0,0,1
207556,1,0,0,0,0
205455,1,0,0,0,1
207557,1,0,0,0,0
209113,0,0,0,0,0
207558,1,0,0,0,0
209112,1,0,0,0,0
207559,1,0,0,0,1
209111,1,0,0,0,0
207560,4,0,0,0,0
209110,1,0,0,0,0
207561,2,0,0,0,0
208059,1,0,0,0,0
207562,2,0,0,0,0
208058,1,0,0,0,0
207563,1,0,0,0,0
206926,1,0,0,0,0
207564,1,0,0,0,0
206925,1,0,0,0,0
207565,2,0,0,0,0
206924,1,0,0,0,0
207577,1,0,0,0,0
205454,0,0,0,0,0
207578,3,0,0,0,0
208026,2,0,0,0,0
207579,4,0,0,0,0
208025,3,0,0,0,0
207580,2,0,0,0,1
205453,1,0,0,0,0
207581,1,0,0,0,1
205452,1,0,0,0,0
207582,1,0,0,0,1
205974,2,0,0,1,2
207583,1,0,0,0,1
205973,2,0,0,1,2
207584,1,0,0,0,1
206810,0,0,0,0,0
207585,1,0,0,0,1
205794,0,0,0,0,0
207586,0,0,0,0,1
206809,0,0,0,0,0
202379,3,1,0,0,0
207587,1,0,0,0,0
202378,0,0,0,0,0
207588,1,0,0,1,2
202377,0,0,0,0,0
207589,1,2,0,0,3
206808,1,0,0,0,0
207590,0,0,0,0,2
211708,0,0,0,2,3
207591,0,0,0,0,0
211710,0,0,0,0,2
207592,0,0,0,0,0
211711,1,0,0,0,0
207593,1,0,0,1,0
205630,3,0,0,0,0
207594,2,0,0,0,0
205629,3,0,0,0,0
207595,1,0,0,0,0
206807,0,0,0,0,0
207596,1,0,0,0,0
205451,2,0,0,0,0
207597,2,0,0,0,0
205556,1,0,0,0,1
207598,1,0,0,0,0
211721,2,0,0,0,0
207599,1,0,0,0,0
205555,1,0,0,0,0
207600,3,0,0,0,0
205554,0,0,0,0,0
207601,4,0,0,0,0
207602,3,0,0,0,0
207604,4,0,0,0,1
211740,3,0,0,0,0
207605,8,0,0,0,2
209543,0,0,0,0,0
207606,8,0,0,0,2
209542,0,0,0,0,0
207607,6,0,0,0,0
209541,0,0,0,0,0
207608,2,0,0,0,0
209497,1,0,0,0,0
207609,4,0,0,0,0
209496,1,0,0,0,0
207610,2,0,0,0,0
209495,2,0,0,0,0
208174,1,0,1,0,0
208672,0,0,0,0,0
208173,0,0,0,1,0
208673,1,0,0,0,0
208172,0,0,0,2,0
208674,1,0,0,0,0
208171,2,0,0,0,0
208675,2,0,0,0,0
208170,0,0,0,1,0
208676,2,0,0,0,0
207188,2,0,0,0,0
208677,1,0,0,0,0
207187,2,0,0,0,0
208678,2,0,0,0,0
207186,1,0,0,0,0
208679,2,0,0,0,0
205450,1,0,0,0,0
208680,2,0,0,0,0
205449,1,0,0,0,0
212852,0,0,0,0,1
212857,1,0,0,0,0
212860,1,0,0,0,0
208479,0,0,0,0,0
208478,0,0,0,0,0
208477,0,0,0,1,0
208476,0,0,0,0,0
208475,1,0,0,0,0
208868,4,0,0,4,1
208474,1,0,0,0,0
208429,2,0,1,1,0
208428,2,0,1,1,0
208307,0,0,0,0,1
208306,0,0,0,0,0
208305,0,0,0,0,0
208867,1,0,0,1,1
208866,0,0,0,1,1
208865,2,0,0,1,1
209688,4,0,0,0,0
208864,1,0,0,0,0
209689,2,0,0,0,2
207811,1,0,0,0,0
209690,0,0,0,1,3
207810,0,0,0,0,0
207809,2,0,0,2,0
209691,0,1,0,0,3
207808,4,0,0,0,0
209692,0,0,0,0,2
207807,3,0,0,0,0
207806,3,0,0,0,0
208304,0,0,0,0,0
208303,0,0,0,0,0
207805,3,0,0,0,0
207804,3,0,0,0,2
205298,2,0,1,0,0
205297,3,0,0,0,0
209076,1,0,0,0,0
207803,1,0,0,1,0
209693,2,2,0,0,0
207802,0,0,0,0,1
209075,1,0,0,0,1
209694,0,0,0,0,2
209695,2,0,0,0,1
209696,0,0,0,0,2
209697,2,1,0,0,0
209701,0,1,0,3,2
209702,0,0,0,0,0
209703,0,0,0,0,0
209704,0,0,0,0,0
87,3,0,0,3,3
88,0,1,0,1,2
96,3,0,0,1,1
100,1,0,0,1,3
105,1,0,0,0,0
106,4,0,0,0,0
107,0,0,0,2,0
110,2,0,0,0,1
117,2,0,0,0,0
118,0,0,0,0,0
119,1,0,0,0,0
121,4,0,0,0,0
123,0,0,0,0,0
124,3,0,0,0,0
125,0,0,0,0,1
129,0,0,0,0,1
135,0,0,0,1,1
143,0,0,0,0,1
144,4,0,0,0,0
146,1,0,0,0,0
147,2,0,0,0,0
148,3,0,0,0,0
149,0,0,0,3,1
150,2,0,0,0,0
153,2,0,0,0,0
156,0,0,0,2,0
158,0,0,0,0,1
159,1,0,0,0,0
161,3,0,0,0,0
164,2,0,0,0,0
165,2,0,0,1,0
166,3,0,0,0,0
167,3,0,0,0,0
168,2,0,0,0,1
169,0,0,0,0,0
170,4,0,0,0,0
249,1,1,0,0,0
250,0,0,0,0,0
251,0,0,0,0,0
260,0,0,0,0,0
261,0,0,0,0,0
263,0,0,0,0,0
264,0,0,0,0,1
265,1,1,0,0,0
266,1,1,0,0,0
267,1,1,0,0,0
268,0,0,0,0,0
9,2,0,0,0,0
24,4,0,0,0,0
31,3,0,0,1,1
32,3,0,0,0,0
33,1,0,0,0,0
43,3,0,0,0,0
45,2,0,0,0,0
46,2,0,0,0,0
50,2,0,0,0,0
206653,0,0,0,0,0
206654,2,0,0,0,2
206655,0,0,0,0,2
206656,2,0,0,0,1
206657,0,0,0,0,1
206658,0,0,0,0,1
206659,1,1,0,0,2
206660,2,0,0,0,0
206661,0,0,0,0,0
206662,0,0,0,0,0
206663,0,0,0,0,0
206664,0,0,0,0,0
206665,1,0,0,0,0
206666,0,0,0,0,0
206667,0,0,0,0,1
206668,0,0,0,0,2
206669,0,0,0,0,0
206670,2,0,0,0,0
206671,2,0,0,0,0
206672,1,0,0,0,0
207611,2,0,0,0,0
207612,2,0,0,0,0
207613,6,0,0,0,0
207614,3,0,0,0,0
207616,3,0,0,0,0
207617,4,0,0,0,0
207618,4,0,0,0,0
207619,3,0,0,0,0
207620,2,0,0,0,0
207621,0,0,0,0,0
207622,0,0,0,0,0
207623,2,0,0,0,0
207624,2,0,0,0,0
207625,3,0,0,0,0
207626,3,0,0,0,0
3281,0,1,0,0,0
207627,2,0,0,0,0
207628,0,0,0,0,2
207629,1,0,0,0,1
207630,1,0,0,0,1
207631,1,1,0,0,2
207632,1,1,0,0,2
207633,0,1,0,0,1
207634,0,0,0,0,1
207635,1,0,0,0,2
207636,2,0,0,0,0
207637,2,0,0,0,0
207638,2,0,0,0,0
207639,3,0,0,0,0
207640,1,0,0,0,1
207641,0,0,0,0,2
207642,1,0,0,0,1
207643,1,0,0,0,1
207644,1,0,0,0,0
207645,1,0,0,0,0
207646,2,0,0,0,0
207647,1,0,0,0,0
207648,1,0,0,0,1
207649,1,0,0,0,4
207650,1,0,0,0,4
207651,0,0,0,0,1
207652,1,0,0,0,0
207653,0,0,0,0,0
207654,0,0,0,1,0
207655,0,1,0,0,0
207656,1,0,0,0,0
207657,1,0,0,0,0
207658,1,0,0,0,0
207659,1,0,0,0,0
207660,0,0,0,1,1
207661,2,0,0,0,1
207662,2,0,1,0,0
207664,0,0,0,0,0
207665,4,0,0,0,0
4500,0,0,0,0,0
207666,4,0,0,0,0
207667,2,0,0,0,1
207668,2,2,0,0,2
207669,1,2,0,0,2
207670,0,0,0,1,1
207671,1,1,0,0,2
207672,4,0,0,0,2
207673,1,1,0,0,1
207674,4,0,0,0,2
207675,3,0,0,0,1
207676,3,0,0,0,2
207677,0,0,0,0,0
5545,0,0,0,2,0
5547,0,0,0,0,0
5548,1,0,0,0,0
5549,1,0,0,0,2
5550,1,0,0,0,2
5551,1,0,0,0,2
5552,1,0,0,0,2
5553,2,0,0,0,2
5554,0,0,0,0,0
5557,0,0,0,0,1
208699,2,0,0,0,0
208700,2,0,0,0,0
208701,4,0,0,0,0
208702,4,0,0,0,0
208703,2,0,0,0,0
208704,2,0,0,0,0
208705,2,0,0,0,0
208706,1,0,0,0,0
208707,2,0,0,0,0
208708,2,0,0,0,0
78529,0,0,0,0,0
208709,1,0,0,0,0
208713,2,0,0,0,0
208714,1,0,0,0,0
208715,1,0,0,0,0
208716,1,0,0,0,0
208717,1,0,0,0,0
208718,1,0,0,0,0
208719,1,0,0,0,0
208720,1,0,0,0,0
208721,1,0,0,0,0
208722,2,0,0,0,0
208723,2,0,0,0,0
208724,2,0,0,0,0
208725,3,0,0,0,0
15258,1,1,0,1,3
15261,2,1,0,2,0
15262,1,2,0,0,4
208726,4,0,0,0,0
15265,0,0,0,2,0
208727,3,0,0,0,0
13136,2,0,0,0,0
13137,1,0,0,0,0
13138,2,1,0,1,4
13139,0,0,0,0,0
13140,0,0,0,0,0
13144,0,0,0,0,0
13145,1,0,0,0,0
13146,1,0,0,0,0
13147,2,0,0,0,0
13148,1,0,0,0,0
13149,1,0,0,0,0
13150,1,0,0,0,0
13151,1,0,0,0,0
13152,1,0,0,0,0
13153,1,0,0,0,0
13154,1,0,0,0,0
13155,0,0,0,0,0
13156,1,0,0,0,0
13157,0,0,0,0,1
13158,0,0,0,0,1
13159,0,0,0,0,0
13160,0,0,0,0,0
13161,1,0,0,0,0
13162,2,0,0,0,1
13163,2,0,0,0,1
13164,0,0,0,0,1
13165,0,0,0,0,1
13166,1,0,0,0,0
13167,1,0,1,0,0
13168,0,0,0,0,0
13169,1,0,1,0,0
13170,1,0,0,0,0
208728,2,0,0,0,0
208729,1,0,0,0,0
208730,1,0,0,0,0
208731,2,0,0,0,0
208733,2,0,0,0,0
10667,3,1,0,0,0
10668,2,0,0,0,0
10669,1,0,0,0,0
10670,2,0,0,0,1
10671,1,0,0,0,0
10672,2,0,0,0,0
10673,1,0,0,0,0
10674,0,0,0,0,0
10675,1,0,0,0,0
10676,0,0,0,0,0
10677,2,0,0,0,0
10678,3,0,0,0,0
10679,3,0,0,0,1
10680,2,0,0,0,0
10681,2,0,0,0,0
10682,3,0,0,0,0
10684,1,0,0,0,0
10685,1,2,0,2,1
10686,1,2,0,2,0
10687,1,0,0,2,0
10688,1,3,0,2,0
10689,0,0,0,0,0
10690,0,3,0,0,0
10691,2,0,0,0,0
10692,1,0,0,0,0
10693,1,0,0,0,0
10694,2,0,0,0,0
10696,0,1,0,1,0
10697,0,1,0,1,0
10698,0,1,0,0,0
10699,1,1,0,0,0
10700,0,1,0,0,0
10701,1,0,0,1,1
10702,0,0,0,0,2
10703,0,0,0,0,0
10704,0,0,0,0,0
10705,2,0,0,0,0
10706,0,0,0,0,2
10707,0,0,0,0,2
10708,0,0,0,0,1
10711,1,0,1,0,2
10714,1,0,0,0,2
10715,0,1,0,1,1
10716,1,0,0,0,0
10717,0,0,0,0,0
10718,0,0,0,3,0
10719,2,0,0,0,0
10720,1,0,0,0,0
10721,1,0,0,0,0
10722,1,1,0,1,2
11731,0,1,0,0,1
11732,0,0,0,0,1
10816,2,0,0,0,0
10817,1,0,0,1,0
10818,0,1,0,1,0
10819,1,0,0,1,0
10820,1,0,0,1,0
10821,0,0,0,0,0
10822,0,0,0,0,0
10823,0,0,0,0,0
10824,0,0,0,0,1
10825,0,0,0,3,2
10826,0,0,0,0,0
10827,1,0,0,0,2
10828,0,0,0,3,1
10830,1,1,0,0,0
10832,1,0,0,0,1
10833,1,0,0,0,0
10834,1,0,0,1,0
10835,1,0,0,0,1
10836,2,0,0,2,1
10837,2,0,0,1,2
10838,0,0,0,1,2
10839,0,0,0,1,0
10840,1,0,0,2,2
10841,2,0,0,2,1
10842,2,0,0,1,1
10843,0,0,0,0,1
10844,1,0,0,1,0
10845,1,1,0,1,1
10846,1,0,0,0,0
10848,0,1,0,2,0
10849,2,0,0,2,0
10850,0,0,0,0,0
10851,0,0,0,0,0
10852,2,0,0,0,0
10853,1,0,0,0,0
10854,0,0,0,2,0
10856,3,0,0,0,0
10857,1,0,0,0,0
10533,2,0,0,0,0
10534,0,0,0,0,0
10539,0,0,0,0,0
10540,1,0,0,0,1
10543,1,0,0,0,0
10559,0,0,0,0,0
10561,0,0,0,0,0
10562,0,0,0,0,0
10564,1,0,0,0,0
10573,0,0,0,0,0
10574,0,0,0,0,1
10575,0,0,0,0,0
10580,0,0,0,0,0
10581,0,0,0,0,1
11745,0,0,0,0,2
11772,0,0,0,0,0
11773,0,0,0,0,0
11774,0,0,0,0,1
11775,1,0,0,0,1
10858,2,0,0,0,0
10859,3,0,0,0,0
10860,0,0,0,0,0
10861,1,0,0,0,0
10862,0,0,0,0,0
10863,0,0,0,0,1
10867,1,0,0,0,0
10868,1,0,0,0,0
10869,1,0,0,0,0
10870,2,0,0,0,0
10871,2,0,0,0,0
10872,3,0,0,0,0
10873,2,0,0,1,0
10874,2,2,0,1,0
10875,1,0,0,1,0
10876,1,0,0,0,0
10878,0,0,0,1,0
10879,1,0,0,0,0
10880,1,0,0,0,0
10881,3,0,0,2,0
10882,2,0,0,1,0
10884,1,1,0,0,1
10885,2,0,0,1,0
10886,2,0,0,0,0
10887,2,0,0,0,0
10888,2,1,0,0,2
10889,1,0,0,0,2
10890,1,0,0,1,0
10891,0,0,0,0,0
10892,2,0,0,0,0
10893,2,0,0,0,0
10894,2,0,0,0,0
10895,2,0,0,0,0
10898,1,0,0,4,0
10899,2,0,0,0,0
10900,1,0,0,0,0
10901,1,0,0,0,0
10903,0,0,0,0,0
10904,3,0,0,0,0
10905,2,0,0,0,0
10907,1,0,0,0,0
10908,1,1,0,1,1
10909,0,0,0,0,0
10910,0,0,0,0,0
10911,1,0,0,0,0
10912,0,0,0,0,0
10913,0,1,0,3,0
10914,0,0,0,1,0
10915,2,0,0,2,0
10916,1,0,0,0,0
10917,1,0,0,3,0
10918,2,0,0,2,0
10919,0,0,0,2,0
10920,0,0,0,1,0
10922,1,0,0,0,0
10923,0,0,0,0,0
10924,0,0,0,0,0
11947,0,0,0,0,0
10925,0,0,0,2,0
10926,0,0,0,1,0
10927,0,0,0,0,0
10928,0,0,0,0,0
10930,1,0,0,0,0
10931,0,0,0,0,0
10934,1,0,0,0,0
10936,1,0,0,0,0
10937,1,0,0,0,0
10938,1,0,0,0,0
10939,0,0,0,0,0
10941,4,0,0,0,0
10942,2,0,0,0,0
10944,1,0,0,0,0
10947,3,0,0,0,0
10948,3,0,0,0,0
10949,2,0,0,0,0
10950,1,0,0,0,0
10951,1,0,0,0,1
10952,0,0,0,0,1
10953,1,0,0,0,1
10954,1,0,0,0,0
10955,0,0,0,0,0
10957,3,0,0,3,3
10958,1,0,0,3,1
10959,1,0,0,3,1
10963,2,0,0,0,0
10964,0,0,0,1,0
10965,1,0,0,0,0
10966,1,0,0,1,0
10969,2,0,0,0,0
10970,2,0,0,2,0
10971,1,0,0,6,0
10972,1,0,0,4,0
10973,2,0,0,0,0
10975,0,2,0,2,1
10976,0,0,0,2,1
10977,0,0,0,0,1
10978,0,0,0,0,2
10979,1,0,0,0,2
10983,0,1,0,0,1
10984,1,0,0,0,1
10988,0,0,0,0,0
10991,0,0,0,0,0
12031,0,0,0,0,0
12047,0,0,0,0,0
12057,0,0,0,0,0
12058,0,0,0,0,2
12059,0,0,0,0,2
10992,0,0,0,0,0
10993,0,0,0,0,0
10995,1,0,0,0,1
10996,1,0,0,1,3
10997,1,0,0,1,4
10998,0,0,0,1,1
11000,0,2,0,1,1
11001,1,0,0,0,0
11002,1,0,0,0,0
11004,2,0,0,0,0
11005,4,0,1,2,2
11007,1,0,0,0,0
11008,2,0,0,0,0
11009,1,0,0,0,0
11012,2,0,0,0,0
11013,2,0,0,0,2
11014,3,0,0,0,0
11017,1,0,0,0,0
11018,2,0,0,0,0
11019,1,0,0,1,0
11020,1,0,0,1,0
11022,0,0,0,0,1
11023,0,0,0,0,0
11025,0,0,0,0,1
11027,0,0,0,0,0
11028,0,0,0,0,0
11029,0,2,0,0,1
11030,0,0,0,0,1
11031,0,0,0,0,0
11032,0,0,0,0,0
11033,0,0,0,0,0
11034,0,0,0,0,0
11035,2,1,0,0,0
12120,1,0,0,0,2
11041,2,0,0,0,0
11043,0,0,0,0,0
11047,2,0,0,0,0
11049,2,0,0,0,0
11050,2,0,0,0,0
11051,0,0,0,0,0
11052,0,0,0,0,0
11053,1,0,0,0,0
11054,0,0,0,0,0
11055,0,0,0,0,0
11056,1,0,0,1,0
11057,1,0,0,1,0
11058,2,2,0,0,2
12110,0,0,0,0,1
12111,0,0,0,0,2
11060,1,0,0,1,0
11061,1,0,0,0,0
11063,1,0,0,0,0
11064,1,0,0,0,0
11065,1,0,0,0,0
11066,2,0,0,0,0
11067,2,0,0,0,0
11069,0,0,0,0,0
11070,0,0,0,0,0
11072,0,0,0,0,0
11073,0,0,0,0,0
11074,2,0,0,0,1
11075,0,0,0,0,0
11078,1,0,0,0,0
11079,1,0,0,0,0
11080,0,0,0,0,0
11082,1,0,0,0,0
11083,1,0,0,0,0
11084,1,0,0,0,0
11087,1,0,0,0,0
206606,0,0,0,2,2
206607,1,0,0,0,0
78710,0,0,0,0,0
206608,0,0,0,1,1
78711,0,0,0,0,0
206609,0,0,0,1,0
206610,0,0,0,0,0
24807,0,0,0,0,0
23764,0,0,0,0,0
23765,0,0,0,0,0
23766,0,0,0,0,0
23767,0,0,0,0,0
23768,0,0,0,0,0
23770,3,0,0,0,0
23772,0,0,0,3,3
206611,0,0,0,0,0
23773,0,0,0,4,3
23774,0,0,0,1,0
206612,0,0,0,0,0
23756,1,0,0,0,0
23757,0,0,0,0,0
23758,1,0,0,0,0
206614,0,0,0,0,0
206615,0,0,0,0,2
20718,0,0,0,0,0
20719,0,0,0,0,0
20720,0,0,0,0,0
20721,1,0,0,0,0
20722,0,0,0,0,0
10399,0,0,0,0,0
206616,0,0,0,0,2
10424,2,0,0,0,0
10425,1,0,0,0,0
10426,1,0,0,0,0
10427,3,0,0,0,0
10429,2,0,0,0,0
10432,1,0,0,0,2
10434,0,0,0,0,1
10585,1,0,0,0,0
10589,3,0,0,0,0
206617,0,0,0,0,0
10437,2,0,0,0,0
10438,4,0,0,0,0
10439,1,0,0,0,0
10441,2,0,0,0,0
10442,3,0,0,0,0
10443,1,0,0,0,0
10445,1,0,0,0,0
10447,3,0,0,0,0
10448,2,0,0,0,0
10450,1,0,0,0,0
10453,1,0,0,0,0
10454,1,0,0,0,0
10724,0,0,0,0,0
10725,0,0,0,0,0
10727,0,0,0,0,0
10728,0,0,0,0,0
10730,0,0,0,0,0
10731,0,0,0,0,0
10733,2,0,0,1,0
10736,1,2,0,0,0
10737,0,0,0,0,1
10738,2,0,0,0,0
206619,0,0,0,0,3
10590,2,0,0,2,0
10743,1,0,0,0,2
10746,2,0,0,0,0
10747,1,0,0,0,2
10750,1,1,0,0,0
10751,2,0,0,1,1
10591,2,0,0,1,0
10635,2,0,0,0,1
206620,0,0,0,0,3
10457,0,0,0,0,0
10458,0,0,0,1,0
10459,0,0,0,0,0
10462,1,0,0,0,0
10463,3,0,0,0,0
10464,2,0,0,0,0
10468,4,0,0,0,0
10469,0,0,0,0,0
10472,0,0,0,0,0
10473,0,0,0,0,0
10475,1,0,0,1,0
10476,2,0,0,0,0
10478,1,0,0,0,2
